"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"US1GAAT0002","PEARSON 3.5 NE, GA US","31.33823","-82.81723","57.3","2026-04-04",,,,
"US1GAAT0002","PEARSON 3.5 NE, GA US","31.33823","-82.81723","57.3","2026-04-06",,,,
"US1GAAT0002","PEARSON 3.5 NE, GA US","31.33823","-82.81723","57.3","2026-04-26",,,,
"US1GAAT0002","PEARSON 3.5 NE, GA US","31.33823","-82.81723","57.3","2026-04-27",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-01",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-02",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-03",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-04",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-05",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-06",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-07",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-08",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-09",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-10",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-11",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-12",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-13",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-14",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-15",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-16",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-17",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-18",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-19",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-20",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-21",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-22",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-23",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-24",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-25",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-26",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-27",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-28",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-29",,,,
"US1GAPE0003","BYRON 3.0 S, GA US","32.6085725","-83.756026","145.1","2026-04-30",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-01",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-02",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-03",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-04",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-05",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-06",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-13",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-14",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-15",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-16",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-17",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-18",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-19",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-20",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-21",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-22",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-23",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-24",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-25",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-26",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-27",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-28",,,,
"US1GAOG0007","LEXINGTON 5.5 NNE, GA US","33.940413","-83.065924","220.1","2026-04-30",,,,
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-01",,"84","56",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-02",,"83","56",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-03",,"83","55",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-04",,"84","61",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-05",,"71","55",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-06",,"65","46",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-07",,"76","40",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-08",,"69","43",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-09",,"71","43",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-10",,"76","40",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-11",,"84","44",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-12",,"84","48",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-13",,"82","50",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-14",,"84","50",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-15",,"85","51",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-16",,"84","54",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-17",,"88","56",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-18",,"82","57",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-19",,"69","41",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-20",,"76","36",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-21",,"78","42",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-22",,"82","48",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-23",,"82","48",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-24",,"84","51",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-25",,"75","58",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-26",,"81","61",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-27",,"76","59",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-28",,"64","57",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-29",,"82","60",
"USW00053819","PEACHTREE CITY FALCON FIELD, GA US","33.35428","-84.56896","241.1","2026-04-30",,"73","53",
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-01",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-02",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-03",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-04",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-05",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-06",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-07",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-08",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-09",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-10",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-11",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-12",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-13",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-14",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-15",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-16",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-17",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-18",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-19",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-20",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-21",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-22",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-23",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-24",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-25",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-26",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-27",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-28",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-29",,,,
"US1GAPE0001","FORT VALLEY 0.7 ESE, GA US","32.551369","-83.877092","146.6","2026-04-30",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-02",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-04",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-06",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-08",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-11",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-12",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-14",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-16",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-19",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-20",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-21",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-22",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-23",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-24",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-26",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-27",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-28",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-29",,,,
"US1GAOG0005","ARNOLDSVILLE 0.4 S, GA US","33.905451","-83.218026","240.5","2026-04-30",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-01",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-02",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-03",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-04",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-05",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-06",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-07",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-08",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-09",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-10",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-11",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-12",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-13",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-14",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-15",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-16",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-17",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-18",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-19",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-20",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-21",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-22",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-23",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-24",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-25",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-26",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-27",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-28",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-29",,,,
"US1GABR0002","RICHMOND HILL 0.5 NE, GA US","31.9455","-81.3002","2.1","2026-04-30",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-01",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-02",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-03",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-04",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-05",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-06",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-07",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-08",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-09",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-10",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-11",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-12",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-13",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-14",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-15",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-16",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-17",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-18",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-19",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-20",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-21",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-22",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-23",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-24",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-25",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-26",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-27",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-28",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-29",,,,
"US1GAOG0004","ARNOLDSVILLE 1.6 SSW, GA US","33.88585","-83.2282333","226.5","2026-04-30",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-01",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-02",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-03",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-04",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-05",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-06",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-07",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-08",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-09",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-10",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-11",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-12",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-13",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-14",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-15",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-16",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-17",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-18",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-19",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-20",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-21",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-22",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-23",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-24",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-25",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-26",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-27",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-28",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-29",,,,
"US1GAOG0002","RAYLE 7.2 N, GA US","33.894334","-82.925727","158.5","2026-04-30",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-01",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-02",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-03",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-04",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-05",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-06",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-07",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-08",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-09",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-10",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-11",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-12",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-13",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-14",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-15",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-16",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-17",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-18",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-19",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-20",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-21",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-22",,,,
"US1GAGW0017","DACULA 2.1 NNW, GA US","34.014751","-83.896754","296.0","2026-04-23",,,,
